epoch,loss,val_loss
0,0.8112398667281933,0.6068918704986572
1,0.4427119500181648,0.2977176457643509
2,0.21783641784378652,0.14993581920862198
3,0.10829773348536384,0.05757710710167885
4,0.06598511386369721,0.03579145111143589
5,0.04465183939031336,0.023142903111875057
6,0.033700871119129186,0.07577703706920147
7,0.03521264562634437,0.011129085440188646
8,0.031441177361843625,0.029380498453974724
9,0.03291282267048118,0.025958665180951357
10,0.026713142066859128,0.018714729696512222
11,0.02411443465964848,0.013133918400853872
12,0.02727308601214226,0.03700857609510422
13,0.019100410204506323,0.012814796529710293
14,0.024368735575745027,0.013398578856140375
15,0.020539586480675536,0.0261616799980402
16,0.02483102941906519,0.008601750014349818
17,0.02221678805359629,0.05416009947657585
18,0.02319224973554524,0.013629571301862597
19,0.0208013739967928,0.0345225241035223
20,0.018213476738473924,0.02198785264045
21,0.02056021232346303,0.017533579375594854
22,0.023856703449678975,0.020096170133911073
23,0.025403515120518257,0.020796031691133976
24,0.018722570698781547,0.019305123947560787
25,0.017671757188018705,0.01984265074133873
26,0.02254241474726227,0.022525385953485966
27,0.022626647732241517,0.0312026534229517
28,0.016224524951958506,0.009518314618617296
29,0.021163827213824968,0.04236106015741825
30,0.019608586167869566,0.009007947286590934
31,0.020790492487924823,0.01773148262873292
32,0.02099286264797484,0.004401949001476169
33,0.018373853601567614,0.010654442012310028
34,0.019954409110202884,0.021142177225556225
35,0.018680475726775992,0.014663592912256718
36,0.015238980234867442,0.007976845605298877
37,0.017577229715161694,0.004391276394017041
38,0.02034675869881437,0.01363314245827496
39,0.016720436011137586,0.0062464571092277765
40,0.01965846929678254,0.059624188113957644
41,0.01640853267476967,0.009364936035126448
42,0.021606093315732027,0.006215087370947003
43,0.019513864971414795,0.01710100518539548
44,0.016620801636174822,0.006821050308644772
45,0.018739416139734007,0.01781213702633977
46,0.019967963810476445,0.005309414933435619
47,0.01614317466541497,0.01243068277835846
48,0.01839932277432402,0.01690644770860672
49,0.01763538239011018,0.01253861840814352
50,0.0210863875599285,0.015006429748609662
51,0.020150901727493474,0.006649692077189684
52,0.016717992244246468,0.016269159503281116
53,0.01969548291526735,0.021457222988829017
54,0.015519730096651514,0.01343328831717372
55,0.01942470870137717,0.024681363545823842
56,0.01572634706278907,0.0076307449489831924
57,0.01753631366346178,0.025765299797058105
58,0.017811861193969093,0.009080961346626282
59,0.01756841319304462,0.01037656725384295
60,0.014770529168825387,0.016629180870950222
61,0.0129060271324255,0.006676465272903442
62,0.018278559506347592,0.0042657924350351095
63,0.019193495991325863,0.008282327558845282
64,0.019404596998356283,0.032765891402959824
65,0.014912151770137794,0.013928641565144062
66,0.018049765790268527,0.008968393434770405
67,0.01705164189732979,0.028189995791763067
68,0.017376535075057424,0.019273461773991585
69,0.01722599251138235,0.01761041209101677
70,0.0165462447166851,0.016284418758004904
71,0.018484490367667646,0.020889220759272575
72,0.01966478813732608,0.012333366554230452
73,0.015522542196388744,0.015440073795616627
74,0.016628982020500168,0.012812209315598011
75,0.017085514400871155,0.039355766493827105
76,0.017643573798574088,0.013989552389830351
77,0.01881036255574063,0.009457109961658716
78,0.017457390410741895,0.0131576475687325
79,0.015634892855017457,0.02133934712037444
80,0.01598399472776068,0.03363808034919202
81,0.014754212109549913,0.019339734222739935
82,0.016808218843293157,0.03054463118314743
83,0.017303781220270844,0.010872171726077795
84,0.014231550431381284,0.02912139520049095
85,0.014923806129588504,0.028462127316743135
86,0.014699030014832786,0.014670225558802485
87,0.018611681451393147,0.04002663865685463
88,0.01696551027132219,0.022536668926477432
89,0.019659786954720954,0.028543055523186922
90,0.014625638163533438,0.025273337960243225
91,0.015512144249298851,0.014810916967689991
92,0.018025777164030442,0.0051755281165242195
93,0.01757796195641767,0.01289330329746008
94,0.016222189763937606,0.019564293324947357
95,0.017814244256156048,0.012747674714773893
96,0.017847996919279855,0.01243268116377294
97,0.017735765390150416,0.039820372592657804
98,0.01706207461205175,0.0281926104798913
99,0.016990816049288246,0.012233542278409004
100,0.015148617637218134,0.013167631346732378
101,0.01734906304797702,0.005296594696119428
102,0.015012241910431491,0.02723534218966961
103,0.017296982235196726,0.006274249870330095
104,0.01734418743499293,0.017346601001918316
105,0.017925727832539196,0.02346259355545044
106,0.01754671266352172,0.018194048665463924
107,0.015142949564863792,0.011884515639394522
108,0.016639580861194415,0.005877932067960501
109,0.017270245724043735,0.023674486204981804
110,0.012898735932252381,0.016321044880896807
111,0.0182768681408377,0.0075388215482234955
112,0.01729154849315083,0.01541508873924613
