epoch,loss,val_loss
0,0.594495645978234,0.8785427212715149
1,0.562303442846645,0.8626424074172974
2,0.5630669512531974,0.7333124279975891
3,0.5520582849329169,0.7749509215354919
4,0.49842640215700323,0.6871221661567688
5,0.39468679373914545,1.3936325311660767
6,0.3609888526526364,2.856670618057251
7,0.34418832578442315,2.809171438217163
8,0.34902786124836316,3.4666287899017334
9,0.32798669284040277,4.677528381347656
10,0.34181268919597974,3.4138567447662354
11,0.34828571297905664,3.9522154331207275
12,0.3180190392515876,3.5318362712860107
13,0.3148653954267502,4.004682540893555
14,0.3305071524598382,4.609160423278809
15,0.3319781571626663,4.632834434509277
16,0.34993305802345276,4.481618404388428
17,0.3283093720674515,4.756537437438965
18,0.2848369838161902,4.772199630737305
19,0.34713184562596405,6.513956546783447
20,0.325013667345047,4.391300678253174
21,0.3451792977072976,4.9036760330200195
22,0.30220700123093347,3.823054552078247
23,0.2664765607226979,4.6145734786987305
24,0.32805346087975934,5.823075294494629
25,0.2722613831812685,4.739192485809326
26,0.2957216663794084,5.318502902984619
27,0.30585270713676105,5.539913654327393
28,0.29429845782843506,4.563204288482666
29,0.3364837332205339,4.391136646270752
30,0.3034582165154544,4.9412312507629395
31,0.264055154540322,5.411980152130127
32,0.3678911951455203,3.1284594535827637
33,0.3688868961550973,3.1764800548553467
34,0.326725882562724,5.254522323608398
35,0.2759073769504374,6.155782699584961
36,0.30997498062523926,5.675110340118408
37,0.2598679336634549,6.470163822174072
38,0.26890943538058887,6.3987531661987305
39,0.2979629188776016,5.604470729827881
40,0.2984579124233939,4.982119083404541
41,0.2918516383929686,6.138983726501465
42,0.30978173288432037,6.141482353210449
43,0.28600715371695434,6.052497863769531
44,0.3024423393336209,7.655317783355713
45,0.33048286085779016,5.808346748352051
46,0.29791092059829016,8.362893104553223
47,0.29315305704420264,9.343786239624023
48,0.2909371087496931,8.72493839263916
49,0.29894796962087805,7.212687015533447
50,0.28066468780690973,6.647643566131592
51,0.2785463753071698,7.203353404998779
52,0.33543513173406775,6.88035249710083
53,0.24412804300134833,7.071151256561279
54,0.2952211268923499,6.525890827178955
55,0.24190631915222516,7.075120449066162
56,0.3263804587450894,7.340813636779785
57,0.26880524172024295,8.784439086914062
58,0.3367810560898347,5.587179183959961
59,0.270751335404136,7.3236565589904785
60,0.2962374131787907,7.106431007385254
61,0.28404324501752853,7.443563938140869
62,0.25637496465986426,7.940925121307373
63,0.2643794207410379,7.250738620758057
64,0.2661294774575667,7.664746284484863
65,0.2764562192288312,6.821944236755371
66,0.2398867282000455,8.267343521118164
67,0.2215871120041067,8.844714164733887
68,0.32089479809457605,8.346525192260742
69,0.30162651159546594,5.74020528793335
70,0.289697682315653,7.795158386230469
71,0.26324679228392517,7.56058931350708
72,0.3525527228008617,8.524702072143555
73,0.26416003839536145,6.624205589294434
74,0.28485050391067157,8.59699535369873
75,0.3183597434650768,7.36305046081543
76,0.27472939545458014,6.785489082336426
77,0.21657507798888467,9.74407958984375
78,0.26641947437416424,6.631202220916748
79,0.2604314129460942,9.3891019821167
80,0.2681671286171133,9.584360122680664
81,0.30110235241326416,8.402483940124512
82,0.3020731278441169,8.78998851776123
83,0.29761049151420593,9.0435152053833
84,0.2735363258556886,8.492718696594238
85,0.2579971890557896,7.829421520233154
86,0.28048972379077564,8.67946720123291
87,0.2766123549504714,9.86262321472168
88,0.29037968949838117,6.759975910186768
89,0.28219880299134686,8.929640769958496
90,0.2797634141011672,7.189925670623779
91,0.2777543230490251,7.3075127601623535
92,0.2479390319098126,9.025311470031738
93,0.25876999443227594,9.421624183654785
94,0.2710439142855731,7.794073581695557
95,0.2468723769892346,9.156882286071777
96,0.2660168185830116,9.089489936828613
97,0.2572406367822127,9.709260940551758
98,0.28066883371634915,7.530173301696777
99,0.2578251937573606,8.55738639831543
100,0.29066417704929004,8.6886625289917
101,0.2658328359777277,7.259098529815674
102,0.26562068543650885,7.284418106079102
103,0.26551502672108734,7.58269739151001
104,0.2716617069461129,8.310994148254395
105,0.22946079684929413,7.019845008850098
106,0.2644155878912319,7.329686641693115
107,0.2758887383070859,8.032638549804688
108,0.2505034397948872,6.546419620513916
109,0.2748586210337552,8.047051429748535
110,0.24313720518892462,8.003218650817871
111,0.26828973469409073,9.024832725524902
112,0.2654737870801579,7.829678535461426
113,0.2336867627772418,10.430466651916504
114,0.2938199138099497,7.36214017868042
115,0.28924123265526513,8.447718620300293
116,0.2755790068344636,8.565536499023438
117,0.267614794048396,7.730673789978027
118,0.2660265334627845,7.819749355316162
119,0.2655313556844538,7.658483028411865
120,0.2826616289940747,8.447187423706055
121,0.2333464710549875,9.75088119506836
122,0.2623342248526486,11.538487434387207
123,0.23851808905601501,8.41559886932373
124,0.25203080068935046,8.45249080657959
125,0.2851178971203891,8.940278053283691
126,0.2851293371482329,9.134087562561035
127,0.2782176584005356,7.830039978027344
128,0.2679888077757575,11.29262638092041
129,0.2815886221148751,11.580398559570312
130,0.27763652259653265,11.329133033752441
131,0.2470937886021354,11.6148099899292
132,0.247861923141913,11.906360626220703
133,0.2521979131481864,13.077864646911621
134,0.29228619824756275,11.467321395874023
135,0.24877690862525592,10.517679214477539
136,0.24726881594820457,8.373265266418457
137,0.2488764849576083,10.396929740905762
138,0.2539911683310162,10.383295059204102
139,0.25419406592845917,10.69215202331543
140,0.26441553912379523,10.343331336975098
141,0.20556078106164932,8.394257545471191
142,0.27450481869957666,10.52856159210205
143,0.3282229168848558,8.536627769470215
144,0.2748323665423827,8.222244262695312
145,0.22719578580422836,8.76118278503418
146,0.2619697641242634,10.141144752502441
147,0.27777818793600256,10.41303539276123
148,0.2533470239828933,9.611421585083008
149,0.2169636765664274,9.917193412780762
150,0.2945965704592792,7.68242073059082
151,0.250286492434415,9.526966094970703
152,0.20129840008237146,10.905126571655273
153,0.20399320328777487,13.216580390930176
154,0.25288785638456995,9.50309944152832
155,0.282248009334911,11.06799602508545
156,0.2395517880266363,11.378552436828613
157,0.23748203841122714,10.702750205993652
158,0.23175922442566266,10.180862426757812
159,0.208242652091113,12.410279273986816
160,0.2585642012682828,12.02036190032959
161,0.24431131102822043,11.160501480102539
162,0.24550540609793228,11.910984992980957
